id,description,category,register,province,urgency,asta_cita,legislative_target,impact_scope,sub_topic,source,cleaned_description,misi_id,model_input,category_label,urgency_label,asta_label
38347400-3d0e-4a8c-8629-d12c75f27772,Saya rasa sekolah di Desa Tawang mau dibangun tapi prosesnya sangat lambat. Saya khawatir anak-anak warga tidak akan bisa mendapatkan pendidikan yang memadai. Saya minta bantuan dari pemerintah untuk mempercepat proses pembangunan sekolah.,Kesehatan,informal,NTT,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Pendidikan,synthetic_v3.1_asta_urgency,saya rasa sekolah di desa tawang mau dibangun tapi prosesnya sangat lambat. saya khawatir anak-anak warga tidak akan bisa mendapatkan pendidikan yang memadai. saya minta bantuan dari pemerintah untuk mempercepat proses pembangunan sekolah.,4,legislative target dprd kab kota. asta cita misi 4. impact scope regional. register informal.  aspirasi warga: saya rasa sekolah di desa tawang mau dibangun tapi prosesnya sangat lambat. saya khawatir anak-anak warga tidak akan bisa mendapatkan pendidikan yang memadai. saya minta bantuan dari pemerintah untuk mempercepat proses pembangunan sekolah.,3,3,3
33c9b0f7-a679-47ec-9397-51e1c39f1ccc,"Saya gak bisa ngasih makan buat si kecil krn hujan terus nggak turun, irigasi kecil di daerah kami bgt! Harusnya pemerintah ngasih solusi buat masalah ini, DPR RI harus ngurusin ini!",Lingkungan,informal,Jambi,2,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPR RI,National,Irigrasi dan Air,synthetic_v3.1_asta_urgency,"saya tidak bisa ngasih makan buat si kecil karena hujan terus tidak turun, irigasi kecil di daerah kami bgt! harusnya pemerintah ngasih solusi buat masalah ini, dpr ri harus ngurusin ini!",2,"legislative target dpr ri. asta cita misi 2. impact scope national. register informal.  aspirasi warga: saya tidak bisa ngasih makan buat si kecil karena hujan terus tidak turun, irigasi kecil di daerah kami bgt! harusnya pemerintah ngasih solusi buat masalah ini, dpr ri harus ngurusin ini!",4,1,1
a8fb2667-474b-4503-8203-6bb351e1f3f7,"Kami butuh akses bank di desa, jadi warga bisa tarik uang sendiri, gak perlu jauh-jauh ke kota!",Infrastruktur,informal,Kalimantan Timur,4,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPRD Kab/Kota,Regional,Akses Keuangan di Desa Terisolasi,synthetic_v3.1_asta_urgency,"kami butuh akses bank di desa, jadi warga bisa tarik uang sendiri, tidak perlu jauh-jauh ke kota!",6,"legislative target dprd kab kota. asta cita misi 6. impact scope regional. register informal.  aspirasi warga: kami butuh akses bank di desa, jadi warga bisa tarik uang sendiri, tidak perlu jauh-jauh ke kota!",1,3,5
1dbc01d1-9c4f-44d3-9f55-02e7c35ccab0,"Saya nggak bisa percaya, sekolah anak saya di desa Kecamatan Jln gak ada fasilitas kesehatan dasar, warga menderita karena penyakit yang parah gak bisa diobati! Tolong bantu kita bangun rumah sakit di sini!",Kesehatan,informal,Sumatera Utara,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Regional,Kesehatan dan Pendidikan,synthetic_v3.1_asta_urgency,"saya tidak bisa percaya, sekolah anak saya di desa kecamatan jalan tidak ada fasilitas kesehatan dasar, warga menderita karena penyakit yang parah tidak bisa diobati! tolong bantu kita bangun rumah sakit di sini!",4,"legislative target dprd kab kota. asta cita misi 4. impact scope regional. register informal.  aspirasi warga: saya tidak bisa percaya, sekolah anak saya di desa kecamatan jalan tidak ada fasilitas kesehatan dasar, warga menderita karena penyakit yang parah tidak bisa diobati! tolong bantu kita bangun rumah sakit di sini!",3,3,3
46d1943f-a20e-4ce0-a928-179ed01b6380,Pembentukan program bantuan hukum untuk masyarakat tidak mampu harus menjadi NYAWA TERANCAM bagi mereka yang membutuhkan akses keadilan,Sosial,informal,NTT,5,Misi Akses Keadilan,DPR RI,Regional,Bantuan Hukum,booster_v3.2,program bantuan hukum untuk masyarakat tidak mampu harus menjadi nyawa terancam bagi mereka yang membutuhkan akses keadilan,0,legislative target dpr ri. asta cita misi unknown. impact scope regional. register informal.  aspirasi warga: program bantuan hukum untuk masyarakat tidak mampu harus menjadi nyawa terancam bagi mereka yang membutuhkan akses keadilan,6,4,8
4ff23610-c426-4472-8739-5a4435ba8cd5,"Diskriminasi terhadap minoritas di Indonesia masih tinggi, pemerintah harus DARURAT mengatasi kasus ini dengan peningkatan kesadaran masyarakat dan penindakan hukum yang tegas.",Sosial,informal,NTT,5,Misi Keadilan Bagi Semua,DPR RI,Regional,Hak Minoritas,booster_v3.2,"terhadap minoritas di indonesia masih tinggi, pemerintah harus darurat mengatasi kasus ini dengan peningkatan kesadaran masyarakat dan penindakan hukum yang tegas.",0,"legislative target dpr ri. asta cita misi unknown. impact scope regional. register informal.  aspirasi warga: terhadap minoritas di indonesia masih tinggi, pemerintah harus darurat mengatasi kasus ini dengan peningkatan kesadaran masyarakat dan penindakan hukum yang tegas.",6,4,8
d72b72db-b2f0-485e-ade6-3d97e247facd,Mengadvokasi hak-hak anak untuk memastikan akses yang setara dalam pendidikan dan perlindungan dari eksploitasi dan pelecehan,Sosial,formal,Kalimantan Timur,4,Misi Perlindungan Anak,DPRD,National,Hak Anak,booster_v3.2,hak-hak anak untuk memastikan akses yang setara dalam pendidikan dan perlindungan dari eksploitasi dan pelecehan,0,legislative target dprd. asta cita misi unknown. impact scope national. register formal.  aspirasi warga: hak-hak anak untuk memastikan akses yang setara dalam pendidikan dan perlindungan dari eksploitasi dan pelecehan,6,3,8
12ca2403-f9e4-4e79-a46f-b569c70ad8c5,Penyelesaian kasus-kasus kekerasan terhadap perempuan dan anak-anak dengan cepat dan efektif untuk memastikan keadilan dan keselamatan,Sosial,informal,Jawa Barat,5,Misi Perlindungan Perempuan dan Anak,DPR RI,Regional,Kekerasan Terhadap Perempuan dan Anak,booster_v3.2,kasus-kasus kekerasan terhadap perempuan dan anak-anak dengan cepat dan efektif untuk memastikan keadilan dan keselamatan,0,legislative target dpr ri. asta cita misi unknown. impact scope regional. register informal.  aspirasi warga: kasus-kasus kekerasan terhadap perempuan dan anak-anak dengan cepat dan efektif untuk memastikan keadilan dan keselamatan,6,4,8
b9d00595-c8d8-40bc-a3bc-53c7a8baf867,"Bukannya warga yang miskin, tetapi desanya yang terisolir karena jalan rusak! DPR RI, DPRD Provinsi, dan DPRD Kab/Kota harus segera tindak lanjuti, jangan biarkan warga kami lewatkan!",Infrastruktur,informal,Jambi,5,Misi 6: Membangun dari Desa dan Kelurahan untuk Pemerataan Ekonomi,DPR RI,Regional,Infrastruktur Jalan & Pedoman Pembangunan Sumber Daya Alam di Desa Terpencil,synthetic_v3.1_asta_urgency,"warga yang miskin, tetapi desanya yang terisolir karena jalan rusak! dpr ri, dprd provinsi, dan dprd kab/kota harus segera tindak lanjuti, jangan biarkan warga kami lewatkan!",6,"legislative target dpr ri. asta cita misi 6. impact scope regional. register informal.  aspirasi warga: warga yang miskin, tetapi desanya yang terisolir karena jalan rusak! dpr ri, dprd provinsi, dan dprd kab/kota harus segera tindak lanjuti, jangan biarkan warga kami lewatkan!",1,4,5
6967db3b-66f6-4afb-abee-cdeeb043b26c,Kenaikan harga BBM lagi-lagi menggangu hidup saya di Jakarta! Saya butuh solusi dari pemerintah untuk swasembada energi,Lingkungan,informal,Jawa Timur,4,"Misi 2: Swasembada Pangan, Energi, Air, Ekonomi Hijau dan Biru",DPR RI,National,Kenaikan Harga BBM: Solusi Swasembada Energi,synthetic_v3.1_asta_urgency,harga bbm lagi-lagi menggangu hidup saya di jakarta! saya butuh solusi dari pemerintah untuk swasembada energi,2,legislative target dpr ri. asta cita misi 2. impact scope national. register informal.  aspirasi warga: harga bbm lagi-lagi menggangu hidup saya di jakarta! saya butuh solusi dari pemerintah untuk swasembada energi,4,3,1
9fee4a24-c7cd-46d0-a560-8d72b1fba5ca,"Pengangguran tinggi di Kec. Cimanggis, karena jln rusak bgt, warga gak bisa bekerja!",Infrastruktur,informal,Jawa Barat,3,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPRD Kab/Kota,Regional,Lapangan Kerja,synthetic_v3.1_asta_urgency,"tinggi di kec. cimanggis, karena jalan rusak bgt, warga tidak bisa bekerja!",3,"legislative target dprd kab kota. asta cita misi 3. impact scope regional. register informal.  aspirasi warga: tinggi di kec. cimanggis, karena jalan rusak bgt, warga tidak bisa bekerja!",1,2,2
15c6e867-0c6a-41d5-a91e-6342282af55d,Mengimplementasikan kebijakan untuk mengatasi pengangguran pemuda dan meningkatkan kesempatan kerja yang layak,Sosial,formal,Jambi,4,Misi Pengangguran Pemuda,DPRD,Community,Pengangguran Pemuda,booster_v3.2,kebijakan untuk mengatasi pengangguran pemuda dan meningkatkan kesempatan kerja yang layak,0,legislative target dprd. asta cita misi unknown. impact scope community. register formal.  aspirasi warga: kebijakan untuk mengatasi pengangguran pemuda dan meningkatkan kesempatan kerja yang layak,6,3,8
35c28f7c-788d-4071-866a-663f365c2957,"Penggerusan budaya lokal di desa kami, masyarakat sudah kehilangan identitas dan kearifan lokal, pgn dibantu dengan pendidikan budaya",Lingkungan,informal,Kalimantan Timur,2,Misi 8: Penyelarasan Kehidupan yang Harmonis dengan Alam dan Budaya,DPRD Kab/Kota,Community,Penggerusan Budaya Lokal,synthetic_v3.1_asta_urgency,"budaya lokal di desa kami, masyarakat sudah kehilangan identitas dan kearifan lokal, pgn dibantu dengan pendidikan budaya",8,"legislative target dprd kab kota. asta cita misi 8. impact scope community. register informal.  aspirasi warga: budaya lokal di desa kami, masyarakat sudah kehilangan identitas dan kearifan lokal, pgn dibantu dengan pendidikan budaya",4,1,7
51cd18f4-6eb3-48a9-a050-577bb3c709ee,"Kami mengusulkan untuk memperbaiki bangunan sekolah dasar yang ambruk di Desa Cikeas, Kabupaten Sukabumi, setelah 20 tahun berdiri. Bangunan sekolah tersebut sudah tidak layak digunakan lagi dan menyebabkan warga setempat harus mengadakan kelas di luar ruangan sejak 3 bulan yang lalu. Dengan demikian, kami berharap perbaikan bangunan sekolah dapat memberikan kemudahan bagi siswa-siswi untuk belajar secara nyaman dan aman.",Pendidikan,formal,Papua,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,National,Peningkatan Kualitas Pendidikan,synthetic_v3.1_asta_urgency,"kami mengusulkan untuk memperbaiki bangunan sekolah dasar yang ambruk di desa cikeas, kabupaten sukabumi, setelah 20 tahun berdiri. bangunan sekolah tersebut sudah tidak layak digunakan lagi dan menyebabkan warga setempat harus mengadakan kelas di luar ruangan sejak 3 bulan yang lalu. dengan demikian, kami berharap perbaikan bangunan sekolah dapat memberikan kemudahan bagi siswa-siswi untuk belajar secara nyaman dan aman.",4,"legislative target dprd kab kota. asta cita misi 4. impact scope national. register formal.  aspirasi warga: kami mengusulkan untuk memperbaiki bangunan sekolah dasar yang ambruk di desa cikeas, kabupaten sukabumi, setelah 20 tahun berdiri. bangunan sekolah tersebut sudah tidak layak digunakan lagi dan menyebabkan warga setempat harus mengadakan kelas di luar ruangan sejak 3 bulan yang lalu. dengan demikian, kami berharap perbaikan bangunan sekolah dapat memberikan kemudahan bagi siswa-siswi untuk belajar secara nyaman dan aman.",5,4,3
a5df1d30-a77b-4f03-bec2-88f88ce62359,"Kasus korupsi dana publik di Kabupaten Cilacap udah 3 tahun, tapi belum ada penyelesaian. Kita warga kecewa banget! Harus cepat diatasi.",Keamanan,informal,NTT,3,"Misi 7: Reformasi Hukum, Birokrasi, dan Pemberantasan Korupsi/Narkoba",DPRD Kab/Kota,Community,Pemberantasan Korupsi,synthetic_v3.1_asta_urgency,"kasus korupsi dana publik di kabupaten cilacap sudah 3 tahun, tapi belum ada penyelesaian. kita warga kecewa banget! harus cepat diatasi.",7,"legislative target dprd kab kota. asta cita misi 7. impact scope community. register informal.  aspirasi warga: kasus korupsi dana publik di kabupaten cilacap sudah 3 tahun, tapi belum ada penyelesaian. kita warga kecewa banget! harus cepat diatasi.",2,2,6
2fd50742-fb0a-4c71-bffd-e0b3e232742e,"Membuat kebijakan untuk meningkatkan kesadaran masyarakat tentang pentingnya kesehatan dan pencegahan penyakit, serta menggalakkan gaya hidup sehat melalui kampanye dan edukasi yang efektif",Kesehatan,formal,Kalimantan Timur,3,Kesadaran Kesehatan Masyarakat,DPRD Kabupaten,Community,Kesadaran dan Edukasi Kesehatan,booster_v3.2,"kebijakan untuk meningkatkan kesadaran masyarakat tentang pentingnya kesehatan dan pencegahan penyakit, serta menggalakkan gaya hidup sehat melalui kampanye dan edukasi yang efektif",0,"legislative target dprd kabupaten. asta cita misi unknown. impact scope community. register formal.  aspirasi warga: kebijakan untuk meningkatkan kesadaran masyarakat tentang pentingnya kesehatan dan pencegahan penyakit, serta menggalakkan gaya hidup sehat melalui kampanye dan edukasi yang efektif",3,2,8
9c948b19-c412-4e72-8add-a1c8d0b32495,Pengembangan program pendidikan kesetaraan bagi penyandang disabilitas,Sosial,formal,Jawa Barat,3,Meningkatkan kualitas hidup penyandang disabilitas,DPRD,Community,Pendidikan Kesetaraan,booster_v3.2,program pendidikan kesetaraan bagi penyandang disabilitas,0,legislative target dprd. asta cita misi unknown. impact scope community. register formal.  aspirasi warga: program pendidikan kesetaraan bagi penyandang disabilitas,6,2,8
030a77cb-2ff3-44ce-a655-9c5b31993b7f,Saya liat banyak warga di desa kami susah banget mendapatkan lapangan kerja karena keterbatasan infrastruktur #lapangankerja,Infrastruktur,informal,Papua,2,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPRD Kab/Kota,Individual,Keterbatasan Lapangan Kerja di Desa,synthetic_v3.1_asta_urgency,saya liat banyak warga di desa kami susah sangat mendapatkan lapangan kerja karena keterbatasan infrastruktur lapangankerja,3,legislative target dprd kab kota. asta cita misi 3. impact scope individual. register informal.  aspirasi warga: saya liat banyak warga di desa kami susah sangat mendapatkan lapangan kerja karena keterbatasan infrastruktur lapangankerja,1,1,2
6998b268-b96c-4cb4-b05e-d88d2fe39b24,"Penyediaan bantuan sosial kesehatan untuk keluarga tidak mampu, termasuk biaya pengobatan dan perawatan yang tidak terjangkau.",Kesehatan,formal,NTT,5,Misi Peduli Sehat,DPRD,Community,Bantuan Sosial Kesehatan,booster_v3.2,"bantuan sosial kesehatan untuk keluarga tidak mampu, termasuk biaya pengobatan dan perawatan yang tidak terjangkau.",0,"legislative target dprd. asta cita misi unknown. impact scope community. register formal.  aspirasi warga: bantuan sosial kesehatan untuk keluarga tidak mampu, termasuk biaya pengobatan dan perawatan yang tidak terjangkau.",3,4,8
5c6c225f-4c4a-4edc-b10d-e47ecc536a13,"Saya khawatir sekolah anak-anak di Kabupaten Tangerang gak siap pakai, apalagi pas wabah Covid-19, banyak anak yang sakit dan gak bisa belajar. DPRD Kabupaten Tangerang harus tanggapinya!",Kesehatan,informal,Kalimantan Timur,4,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Kab/Kota,Community,Kualitas Pendidikan di Kabupaten Tangerang,synthetic_v3.1_asta_urgency,"saya khawatir sekolah anak-anak di kabupaten tangerang tidak siap pakai, apalagi pas wabah covid-19, banyak anak yang sakit dan tidak bisa belajar. dprd kabupaten tangerang harus tanggapinya!",4,"legislative target dprd kab kota. asta cita misi 4. impact scope community. register informal.  aspirasi warga: saya khawatir sekolah anak-anak di kabupaten tangerang tidak siap pakai, apalagi pas wabah covid-19, banyak anak yang sakit dan tidak bisa belajar. dprd kabupaten tangerang harus tanggapinya!",3,3,3
7f794d5c-3ce6-4cd7-ac40-773c64d1ea48,"Gak ada guru di sekolah kami krn ada wabah penyebaran penyakit. Saya minta dibantu segera, biar anak-anak bisa belajar!",Pendidikan,informal,Papua,5,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Individual,Sumber Daya Manusia Pendidikan,synthetic_v3.1_asta_urgency,"tidak ada guru di sekolah kami karena ada wabah penyebaran penyakit. saya minta dibantu segera, biar anak-anak bisa belajar!",4,"legislative target dprd provinsi. asta cita misi 4. impact scope individual. register informal.  aspirasi warga: tidak ada guru di sekolah kami karena ada wabah penyebaran penyakit. saya minta dibantu segera, biar anak-anak bisa belajar!",5,4,3
d55cc444-04c4-4db3-b853-24efb802a1c3,"Fasilitas lab sekolah rusak bgt. Siswa-siswi harus ngantri lama-lama buat tes. Gak tahu kapan sih kita bisa perbaiki. DPRD Provinsi harus ngedakan solusi buat Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan.",Pendidikan,informal,Jawa Barat,3,"Misi 4: SDM, Sains, Teknologi, Pendidikan, Kesehatan",DPRD Provinsi,Individual,Pendidikan,synthetic_v3.1_asta_urgency,"lab sekolah rusak bgt. siswa-siswi harus ngantri lama-lama buat tes. tidak tahu kapan sih kita bisa perbaiki. dprd provinsi harus ngedakan solusi buat misi 4 sdm, sains, teknologi, pendidikan, kesehatan.",4,"legislative target dprd provinsi. asta cita misi 4. impact scope individual. register informal.  aspirasi warga: lab sekolah rusak bgt. siswa-siswi harus ngantri lama-lama buat tes. tidak tahu kapan sih kita bisa perbaiki. dprd provinsi harus ngedakan solusi buat misi 4 sdm, sains, teknologi, pendidikan, kesehatan.",5,2,3
aa83d25f-92d1-4705-96d7-2a16ac18b662,"Infrastruktur di bawah jalan tol Jakarta-Cikampek roboh, mengancam ribuan warga setiap hari.",Infrastruktur,informal,Jawa Timur,5,"Misi 3: Lapangan Kerja, Kewirausahaan, dan Infrastruktur",DPR RI,Community,Infrastruktur yang rusak,synthetic_v3.1_asta_urgency,"di bawah jalan tol jakarta-cikampek roboh, mengancam ribuan warga setiap hari.",3,"legislative target dpr ri. asta cita misi 3. impact scope community. register informal.  aspirasi warga: di bawah jalan tol jakarta-cikampek roboh, mengancam ribuan warga setiap hari.",1,4,2
